cohort,epoch,patient_id,nfe,psnr_db,ssim,psnr_db_wt,ssim_wt,psnr_db_bg,ssim_bg,latent_mse,latent_l1,latent_cosine,gen_sec,decode_sec
LUMIERE,3,Patient-035__week-000-2,1,24.97551155090332,0.22787931561470032,22.92188262939453,0.9895277619361877,25.007808685302734,0.2357914000749588,0.8738572001457214,0.7393105030059814,0.3330368101596832,0.04791644029319286,1.1711343107745051
LUMIERE,3,Patient-035__week-000-2,2,25.51349639892578,0.6267205476760864,22.969173431396484,0.9908419847488403,25.55609703063965,0.6357103586196899,1.0679019689559937,0.8175139427185059,0.21611058712005615,0.09483338706195354,1.0325104221701622
LUMIERE,3,Patient-035__week-000-2,5,25.232236862182617,0.8664734363555908,23.450641632080078,0.9918431639671326,25.259313583374023,0.875205934047699,1.3481366634368896,0.9191778302192688,0.1587977558374405,0.22930198162794113,1.0964853586629033
LUMIERE,3,Patient-035__week-000-2,10,24.87891387939453,0.8637215495109558,21.935325622558594,0.9906448721885681,24.93082046508789,0.8726257085800171,1.4726746082305908,0.9616721272468567,0.14583036303520203,0.44047659169882536,1.168344079516828
LUMIERE,3,Patient-035__week-000-2,20,24.58672332763672,0.8608882427215576,22.352970123291016,0.9883316159248352,24.622665405273438,0.869907796382904,1.595494270324707,1.0007458925247192,0.13214650750160217,0.873205142095685,1.1553851021453738
LUMIERE,3,Patient-035__week-008,1,24.445171356201172,0.19945821166038513,20.13727378845215,0.9772744178771973,24.566022872924805,0.21204665303230286,0.871121883392334,0.7391083836555481,0.33059170842170715,0.04800299275666475,1.14254841953516
LUMIERE,3,Patient-035__week-008,2,25.468780517578125,0.5392647385597229,20.798036575317383,0.9810548424720764,25.60663604736328,0.5530219078063965,1.0633487701416016,0.8166489601135254,0.2150871902704239,0.09720347728580236,1.1048966497182846
LUMIERE,3,Patient-035__week-008,5,25.50938606262207,0.8584527373313904,20.909231185913086,0.9835337996482849,25.643817901611328,0.8724437952041626,1.341753363609314,0.9178544282913208,0.15772543847560883,0.22580771520733833,1.0947101218625903
LUMIERE,3,Patient-035__week-008,10,25.45224380493164,0.8573148250579834,21.579326629638672,0.9866719841957092,25.5545711517334,0.8714871406555176,1.4934128522872925,0.9681726098060608,0.14094145596027374,0.4398530535399914,1.1836174968630075
LUMIERE,3,Patient-035__week-008,20,25.17267608642578,0.8548117280006409,21.743301391601562,0.9872644543647766,25.257999420166016,0.8686932921409607,1.5986814498901367,1.002122402191162,0.1302884817123413,0.863202553242445,1.1700872667133808
LUMIERE,3,Patient-035__week-019,1,24.091873168945312,0.20774665474891663,16.53067398071289,0.9836257696151733,24.257261276245117,0.21570557355880737,0.8814626932144165,0.7423060536384583,0.3347667455673218,0.047558076679706573,1.1329373577609658
LUMIERE,3,Patient-035__week-019,2,24.829879760742188,0.6135833263397217,16.208528518676758,0.9722298979759216,25.05215835571289,0.6218864917755127,1.0830812454223633,0.8233932852745056,0.2165343463420868,0.09468055609613657,1.0034310910850763
LUMIERE,3,Patient-035__week-019,5,24.236698150634766,0.8574257493019104,15.205131530761719,0.9581605195999146,24.485248565673828,0.8654841184616089,1.3515377044677734,0.9205645322799683,0.1620936542749405,0.22194842901080847,1.1767677133902907
LUMIERE,3,Patient-035__week-019,10,23.599475860595703,0.8548677563667297,14.388142585754395,0.9289523363113403,23.86039924621582,0.862682580947876,1.4929860830307007,0.9677164554595947,0.14805559813976288,0.4431896898895502,1.1488871267065406
LUMIERE,3,Patient-035__week-019,20,23.7740535736084,0.853833794593811,15.478984832763672,0.9602800607681274,23.97724151611328,0.8620285391807556,1.5822862386703491,0.9964626431465149,0.1388361006975174,0.8702576225623488,1.1512696221470833
LUMIERE,3,Patient-035__week-024,1,24.00231170654297,0.19927352666854858,18.68712615966797,0.9896432161331177,24.1185359954834,0.20892640948295593,0.8782719373703003,0.7418776154518127,0.3355714976787567,0.04712207894772291,1.0950257554650307
LUMIERE,3,Patient-035__week-024,2,24.554473876953125,0.5693296194076538,18.122318267822266,0.9799718260765076,24.71991539001465,0.5794113874435425,1.0717806816101074,0.8193057179450989,0.2198728322982788,0.09541033674031496,1.220678455196321
LUMIERE,3,Patient-035__week-024,5,24.160356521606445,0.8577358722686768,17.56183624267578,0.9755539298057556,24.334331512451172,0.8676850199699402,1.346422553062439,0.9191252589225769,0.16562357544898987,0.22753304243087769,1.149293839931488
LUMIERE,3,Patient-035__week-024,10,23.8298397064209,0.8558242917060852,17.346174240112305,0.9740121364593506,23.99789047241211,0.8658270239830017,1.5046190023422241,0.9711195826530457,0.14262209832668304,0.43560383934527636,1.178907873108983
LUMIERE,3,Patient-035__week-024,20,23.36580467224121,0.8528764247894287,16.5798397064209,0.96226966381073,23.549816131591797,0.8629562854766846,1.5917402505874634,0.9998729825019836,0.1350410431623459,0.8624285878613591,1.1646304838359356
LUMIERE,3,Patient-035__week-036,1,24.41585922241211,0.20545391738414764,17.871288299560547,0.9817389249801636,24.714576721191406,0.22320857644081116,0.87115877866745,0.7390304207801819,0.3362467586994171,0.046975876204669476,1.0952083123847842
LUMIERE,3,Patient-035__week-036,2,25.275136947631836,0.5491739511489868,17.522937774658203,0.9773741364479065,25.703107833862305,0.5682000517845154,1.0632678270339966,0.8155702948570251,0.21891553699970245,0.09750943444669247,1.0741511760279536
LUMIERE,3,Patient-035__week-036,5,25.2058048248291,0.8605851531028748,17.394927978515625,0.9748332500457764,25.64113426208496,0.8797591328620911,1.3492027521133423,0.92049241065979,0.16158659756183624,0.22393672168254852,1.1762334136292338
LUMIERE,3,Patient-035__week-036,10,24.95771026611328,0.8583751916885376,17.070791244506836,0.9716954827308655,25.40274429321289,0.8774004578590393,1.4889737367630005,0.966981053352356,0.1441633105278015,0.44039102736860514,1.094056892208755
LUMIERE,3,Patient-035__week-036,20,24.5810489654541,0.855018675327301,16.620328903198242,0.9650319218635559,25.03568458557129,0.8742634654045105,1.589682698249817,0.9995888471603394,0.13320086896419525,0.8799443077296019,1.0973268449306488
LUMIERE,3,Patient-035__week-050,1,24.446258544921875,0.20553381741046906,20.31429100036621,0.9787628650665283,24.606204986572266,0.2272333800792694,0.8693349957466125,0.7380926012992859,0.3316291868686676,0.10730198118835688,1.092619569040835
LUMIERE,3,Patient-035__week-050,2,25.333786010742188,0.5478436350822449,20.44582176208496,0.9798714518547058,25.54449462890625,0.5708541870117188,1.061687707901001,0.8152003288269043,0.21774347126483917,0.09498540591448545,1.203221620991826
LUMIERE,3,Patient-035__week-050,5,25.310277938842773,0.8569005131721497,20.3603572845459,0.9782224297523499,25.52557945251465,0.8801422119140625,1.3464460372924805,0.9197193384170532,0.15887050330638885,0.22454214468598366,1.093195385299623
LUMIERE,3,Patient-035__week-050,10,25.028087615966797,0.8543909788131714,19.70284652709961,0.9777161478996277,25.272789001464844,0.8775659799575806,1.4873123168945312,0.9665086269378662,0.1417478322982788,0.4494067132472992,1.095689995214343
LUMIERE,3,Patient-035__week-050,20,24.768075942993164,0.8517868518829346,19.33150291442871,0.9722350239753723,25.022037506103516,0.8750490546226501,1.586057424545288,0.9981659650802612,0.1326030045747757,0.8806848730891943,1.0968189239501953
BraTS-Africa-Glioma,3,BraTS-SSA-00025-000,1,19.359987258911133,0.26473918557167053,13.941707611083984,0.9067904353141785,19.72028350830078,0.2816600501537323,0.8038309216499329,0.7072857022285461,0.4467723071575165,0.04798924271017313,1.1731157461181283
BraTS-Africa-Glioma,3,BraTS-SSA-00025-000,2,17.53087043762207,0.7062312364578247,11.728309631347656,0.8325517773628235,17.940200805664062,0.7204332947731018,1.0095572471618652,0.7935110926628113,0.28572794795036316,0.09483207669109106,1.000136001035571
BraTS-Africa-Glioma,3,BraTS-SSA-00025-000,5,17.482040405273438,0.8352565169334412,11.5977783203125,0.82828688621521,17.902446746826172,0.8491908311843872,1.2815420627593994,0.8968137502670288,0.21361038088798523,0.2815692722797394,1.0966798570007086
BraTS-Africa-Glioma,3,BraTS-SSA-00025-000,10,16.940109252929688,0.8244320154190063,11.504364967346191,0.8251575231552124,17.30253028869629,0.8382694125175476,1.4736125469207764,0.9624855518341064,0.1858561486005783,0.4395024757832289,1.2052414761856198
BraTS-Africa-Glioma,3,BraTS-SSA-00025-000,20,16.96799087524414,0.8224658370018005,11.132133483886719,0.8042778968811035,17.381805419921875,0.8367331624031067,1.554194450378418,0.9875874519348145,0.17554251849651337,0.8730884119868279,1.1711983913555741
BraTS-Africa-Glioma,3,BraTS-SSA-00097-000,1,17.850814819335938,0.16403092443943024,9.790645599365234,0.8393616676330566,18.218761444091797,0.1705656349658966,0.8580456972122192,0.733229398727417,0.3571925759315491,0.04826493840664625,1.1386849014088511
BraTS-Africa-Glioma,3,BraTS-SSA-00097-000,2,18.955963134765625,0.4050031304359436,10.42805290222168,0.8632836937904358,19.375974655151367,0.41256940364837646,1.0388548374176025,0.8075333833694458,0.2374441921710968,0.09738286957144737,1.1023214822635055
BraTS-Africa-Glioma,3,BraTS-SSA-00097-000,5,18.56447982788086,0.8971453905105591,10.399358749389648,0.8614616990089417,18.943572998046875,0.9045122265815735,1.2893750667572021,0.9002271294593811,0.18084107339382172,0.22389349155128002,1.1843430930748582
BraTS-Africa-Glioma,3,BraTS-SSA-00097-000,10,17.804378509521484,0.8922399282455444,9.260078430175781,0.8133220672607422,18.22633171081543,0.8991394639015198,1.470882773399353,0.9619187712669373,0.15784600377082825,0.4351282315328717,1.137782164849341
BraTS-Africa-Glioma,3,BraTS-SSA-00097-000,20,17.74757194519043,0.8897120356559753,9.227764129638672,0.8130789995193481,18.166627883911133,0.8967056274414062,1.5309898853302002,0.9817680716514587,0.14888468384742737,0.8706328198313713,1.129695726558566
BraTS-Africa-Glioma,3,BraTS-SSA-00119-000,1,17.552902221679688,0.17262713611125946,9.796561241149902,0.8452771306037903,17.72646141052246,0.17695973813533783,0.8082346320152283,0.7113876342773438,0.4012622833251953,0.04792735446244478,1.0924444422125816
BraTS-Africa-Glioma,3,BraTS-SSA-00119-000,2,18.22357749938965,0.3823995590209961,10.014986038208008,0.8546376824378967,18.42054557800293,0.3871092200279236,0.9923368692398071,0.7883989810943604,0.26174071431159973,0.14321360643953085,0.9990950040519238
BraTS-Africa-Glioma,3,BraTS-SSA-00119-000,5,17.78185272216797,0.8798795938491821,9.9398775100708,0.8508331179618835,17.95965003967285,0.8842270970344543,1.25691556930542,0.8884509801864624,0.19557343423366547,0.22606693301349878,1.137719995342195
BraTS-Africa-Glioma,3,BraTS-SSA-00119-000,10,17.52300453186035,0.8801571726799011,9.704086303710938,0.8400878310203552,17.69965171813965,0.8843672275543213,1.401289701461792,0.937248706817627,0.17278143763542175,0.43920371402055025,1.1806949386373162
BraTS-Africa-Glioma,3,BraTS-SSA-00119-000,20,17.03975486755371,0.8736445903778076,9.51244831085205,0.8319421410560608,17.2023983001709,0.8775927424430847,1.5029250383377075,0.9719489216804504,0.16224262118339539,0.8712147185578942,1.168189194984734
BraTS-Africa-Other,3,BraTS-SSA-00091-000,1,24.044954299926758,0.17215672135353088,13.961784362792969,0.9255660772323608,24.42042350769043,0.18052922189235687,0.8836191296577454,0.7445526719093323,0.31072500348091125,0.047547003254294395,1.092286178842187
BraTS-Africa-Other,3,BraTS-SSA-00091-000,2,25.062976837158203,0.4524722397327423,14.636993408203125,0.9377388954162598,25.474308013916016,0.4614071547985077,1.0734257698059082,0.8208420872688293,0.20198586583137512,0.09472029190510511,1.2429940169677138
BraTS-Africa-Other,3,BraTS-SSA-00091-000,5,24.552738189697266,0.8686850070953369,13.909188270568848,0.9249332547187805,24.988513946533203,0.8775028586387634,1.3335001468658447,0.9154693484306335,0.1519627422094345,0.22190432529896498,1.1514993840828538
BraTS-Africa-Other,3,BraTS-SSA-00091-000,10,23.95256805419922,0.8666921257972717,13.354471206665039,0.9126638174057007,24.383121490478516,0.8757033348083496,1.4821985960006714,0.9655089378356934,0.13427186012268066,0.43482916336506605,1.0973671860992908
BraTS-Africa-Other,3,BraTS-SSA-00091-000,20,23.75821304321289,0.8659172654151917,12.741739273071289,0.8953198790550232,24.239200592041016,0.8750305771827698,1.5759888887405396,0.9956540465354919,0.12578481435775757,0.8656944464892149,1.089804426766932
BraTS-Africa-Other,3,BraTS-SSA-00153-000,1,17.922531127929688,0.23976805806159973,8.076910972595215,0.7833679914474487,20.567981719970703,0.27562615275382996,0.8405081629753113,0.7254675626754761,0.3949870467185974,0.055118585005402565,1.0944396276026964
BraTS-Africa-Other,3,BraTS-SSA-00153-000,2,17.755990982055664,0.5535178780555725,7.72169828414917,0.7614822387695312,20.58575439453125,0.5893701314926147,1.0321458578109741,0.804122805595398,0.2537491023540497,0.09451121743768454,1.034872092306614
BraTS-Africa-Other,3,BraTS-SSA-00153-000,5,17.467336654663086,0.8603654503822327,7.44511604309082,0.743991494178772,20.284822463989258,0.8949649333953857,1.2930424213409424,0.9007269740104675,0.1883658915758133,0.22445944231003523,1.0972375106066465
BraTS-Africa-Other,3,BraTS-SSA-00153-000,10,17.020206451416016,0.8543209433555603,7.166318893432617,0.7263888716697693,19.673410415649414,0.8881205320358276,1.4610556364059448,0.9577726125717163,0.16471639275550842,0.45051120687276125,1.0965232700109482
BraTS-Africa-Other,3,BraTS-SSA-00153-000,20,16.516523361206055,0.8453678488731384,6.790098667144775,0.6977466344833374,19.05331802368164,0.8784270286560059,1.5557414293289185,0.9891209602355957,0.155745267868042,0.8808994414284825,1.0967478780075908
BraTS-Africa-Other,3,BraTS-SSA-00229-000,1,23.797428131103516,0.187219500541687,21.652029037475586,0.985694944858551,23.810714721679688,0.18951623141765594,0.8537803292274475,0.7317453622817993,0.33517932891845703,0.04792357422411442,1.114155562594533
BraTS-Africa-Other,3,BraTS-SSA-00229-000,2,25.464637756347656,0.36016765236854553,19.575273513793945,0.9650091528892517,25.524879455566406,0.36271932721138,1.0290693044662476,0.803740382194519,0.2230665683746338,0.09489482827484608,1.124493763782084
BraTS-Africa-Other,3,BraTS-SSA-00229-000,5,24.992900848388672,0.910497784614563,22.47939682006836,0.9896156787872314,25.00921058654785,0.913254976272583,1.3008432388305664,0.904508650302887,0.1641407459974289,0.2277979450300336,1.1452210862189531
BraTS-Africa-Other,3,BraTS-SSA-00229-000,10,24.599220275878906,0.907063901424408,19.643821716308594,0.9770938158035278,24.643678665161133,0.910167396068573,1.422444462776184,0.9453672170639038,0.14850611984729767,0.43438884895294905,1.149850096553564
BraTS-Africa-Other,3,BraTS-SSA-00229-000,20,24.417970657348633,0.9034072160720825,20.438377380371094,0.9895132780075073,24.449234008789062,0.9066721796989441,1.5244642496109009,0.9785465002059937,0.13897545635700226,0.8627848653122783,1.174161191098392
BraTS-PED,3,BraTS-PED-00035-000,1,20.722959518432617,0.21482710540294647,15.249588012695312,0.944586992263794,20.839574813842773,0.22414901852607727,0.8518520593643188,0.7307712435722351,0.36495164036750793,0.04796447791159153,1.1953452350571752
BraTS-PED,3,BraTS-PED-00035-000,2,19.870670318603516,0.623586893081665,14.120329856872559,0.92093825340271,19.99816131591797,0.6324690580368042,1.0514934062957764,0.8115319013595581,0.23425501585006714,0.09726683888584375,0.9494174271821976
BraTS-PED,3,BraTS-PED-00035-000,5,19.43569564819336,0.8437173962593079,13.292174339294434,0.9026319980621338,19.579925537109375,0.8522263765335083,1.3174524307250977,0.9093090295791626,0.174214169383049,0.22526091430336237,1.1591758346185088
BraTS-PED,3,BraTS-PED-00035-000,10,18.982452392578125,0.8383561968803406,13.457925796508789,0.9047749042510986,19.10102081298828,0.8467577695846558,1.4765852689743042,0.9636014699935913,0.15355291962623596,0.43987406697124243,1.1476504812017083
BraTS-PED,3,BraTS-PED-00035-000,20,18.967897415161133,0.8366645574569702,12.615215301513672,0.880970299243927,19.12169647216797,0.8450474739074707,1.566095232963562,0.9912780523300171,0.14466360211372375,0.8811040930449963,1.1567406943067908
BraTS-PED,3,BraTS-PED-00213-000,1,26.59531593322754,0.20661881566047668,22.327747344970703,0.9914517402648926,26.617725372314453,0.2089414745569229,0.8523958921432495,0.7297354340553284,0.3413757085800171,0.0480204913765192,1.095497464761138
BraTS-PED,3,BraTS-PED-00213-000,2,28.409547805786133,0.38948988914489746,20.220861434936523,0.9811301827430725,28.484935760498047,0.39190250635147095,1.032895565032959,0.8035245537757874,0.22483527660369873,0.094875518232584,1.2334325751289725
BraTS-PED,3,BraTS-PED-00213-000,5,28.21403694152832,0.907381534576416,22.656639099121094,0.9968011379241943,28.248878479003906,0.9097896814346313,1.2922799587249756,0.899774432182312,0.16693070530891418,0.22432802338153124,1.1363609097898006
BraTS-PED,3,BraTS-PED-00213-000,10,26.961997985839844,0.9053268432617188,20.944231033325195,0.9953345060348511,27.002262115478516,0.9080288410186768,1.4554226398468018,0.9560407400131226,0.1472744196653366,0.4483272284269333,1.0961354309692979
BraTS-PED,3,BraTS-PED-00213-000,20,26.549074172973633,0.900924563407898,19.97499656677246,0.9941394329071045,26.596715927124023,0.9036230444908142,1.5385276079177856,0.9828155636787415,0.13717910647392273,0.9609747035428882,1.0959774842485785
